,Sitio,Año,Camara,Especie,Cantidad,Nombre,Fecha,Hora,Ruta,existe,Rota,esta
2168,Sauce,2022,S16,guanaco,1.0,IMG_0171.JPG,2022-03-14,09:49,Muestreo ct sauce/CT S 2022/S16/IMG_0171.JPG,False,False,True
2169,Sauce,2022,S16,oveja,1.0,IMG_0172.JPG,2022-03-14,09:49,Muestreo ct sauce/CT S 2022/S16/IMG_0172.JPG,False,False,True
2170,Sauce,2022,S16,ave s/i,1.0,IMG_0172.JPG,2022-03-14,09:49,Muestreo ct sauce/CT S 2022/S16/IMG_0172.JPG,False,False,True
2171,Sauce,2022,S16,oveja,2.0,IMG_0173.JPG,2022-03-14,09:49,Muestreo ct sauce/CT S 2022/S16/IMG_0173.JPG,False,False,True
2172,Sauce,2022,S16,guanaco,1.0,IMG_0174.JPG,2022-03-14,09:49,Muestreo ct sauce/CT S 2022/S16/IMG_0174.JPG,False,False,True
2173,Sauce,2022,S16,guanaco,5.0,IMG_0191.JPG,2022-03-14,09:59,Muestreo ct sauce/CT S 2022/S16/IMG_0191.JPG,False,False,True
2174,Sauce,2022,S16,guanaco,2.0,IMG_0192.JPG,2022-03-14,09:59,Muestreo ct sauce/CT S 2022/S16/IMG_0192.JPG,False,False,True
2175,Sauce,2022,S16,guanaco,2.0,IMG_0193.JPG,2022-03-14,09:59,Muestreo ct sauce/CT S 2022/S16/IMG_0193.JPG,False,False,True
2176,Sauce,2022,S16,guanaco,2.0,IMG_0196.JPG,2022-03-14,09:59,Muestreo ct sauce/CT S 2022/S16/IMG_0196.JPG,False,False,True
2177,Sauce,2022,S16,choique,3.0,IMG_0306.JPG,2022-03-14,12:47,Muestreo ct sauce/CT S 2022/S16/IMG_0306.JPG,False,False,True
2178,Sauce,2022,S16,zorro gris,1.0,IMG_0326.JPG,2022-03-15,01:59,Muestreo ct sauce/CT S 2022/S16/IMG_0326.JPG,False,False,True
2179,Sauce,2022,S16,choique,1.0,IMG_0331.JPG,2022-03-15,09:53,Muestreo ct sauce/CT S 2022/S16/IMG_0331.JPG,False,False,True
2180,Sauce,2022,S16,choique,1.0,IMG_0335.JPG,2022-03-15,09:53,Muestreo ct sauce/CT S 2022/S16/IMG_0335.JPG,False,False,True
2181,Sauce,2022,S16,guanaco,5.0,IMG_0336.JPG,2022-03-15,11:14,Muestreo ct sauce/CT S 2022/S16/IMG_0336.JPG,False,False,True
2182,Sauce,2022,S16,guanaco,1.0,IMG_0356.JPG,2022-03-16,10:32,Muestreo ct sauce/CT S 2022/S16/IMG_0356.JPG,False,False,True
2183,Sauce,2022,S16,guanaco,1.0,IMG_0366.JPG,2022-03-16,13:14,Muestreo ct sauce/CT S 2022/S16/IMG_0366.JPG,False,False,True
2184,Sauce,2022,S16,guanaco,1.0,IMG_0370.JPG,2022-03-16,13:14,Muestreo ct sauce/CT S 2022/S16/IMG_0370.JPG,False,False,True
2186,Sauce,2022,S17,chingolo,1.0,1IMG_0156.JPG,2022-02-18,16:09,Muestreo ct sauce/CT S 2022/S17/1/IMG_0156.JPG,False,False,True
2187,Sauce,2022,S17,mara,3.0,1IMG_0259.JPG,2022-02-18,19:19,Muestreo ct sauce/CT S 2022/S17/1/IMG_0259.JPG,False,False,True
2188,Sauce,2022,S17,guanaco,1.0,1IMG_0269.JPG,2022-02-21,15:01,Muestreo ct sauce/CT S 2022/S17/1/IMG_0269.JPG,False,False,True
2189,Sauce,2022,S17,guanaco,1.0,1IMG_0274.JPG,2022-02-21,15:02,Muestreo ct sauce/CT S 2022/S17/1/IMG_0274.JPG,False,False,True
2190,Sauce,2022,S17,guanaco,1.0,1IMG_0279.JPG,2022-02-21,15:02,Muestreo ct sauce/CT S 2022/S17/1/IMG_0279.JPG,False,False,True
2191,Sauce,2022,S17,guanaco,2.0,1IMG_0299.JPG,2022-02-22,12:24,Muestreo ct sauce/CT S 2022/S17/1/IMG_0299.JPG,False,False,True
2192,Sauce,2022,S17,gaviota,1.0,1IMG_0361.JPG,2022-02-23,09:18,Muestreo ct sauce/CT S 2022/S17/1/IMG_0361.JPG,False,False,True
2193,Sauce,2022,S17,ave s/i,1.0,1IMG_0361.JPG,2022-02-23,09:18,Muestreo ct sauce/CT S 2022/S17/1/IMG_0361.JPG,False,False,True
2194,Sauce,2022,S17,guanaco,1.0,1IMG_0368.JPG,2022-02-23,13:39,Muestreo ct sauce/CT S 2022/S17/1/IMG_0368.JPG,False,False,True
2195,Sauce,2022,S17,guanaco,1.0,1IMG_0373.JPG,2022-02-23,13:40,Muestreo ct sauce/CT S 2022/S17/1/IMG_0373.JPG,False,False,True
2196,Sauce,2022,S17,guanaco,3.0,1IMG_0374.JPG,2022-02-23,13:40,Muestreo ct sauce/CT S 2022/S17/1/IMG_0374.JPG,False,False,True
2197,Sauce,2022,S17,mara,1.0,1IMG_0689.JPG,2022-02-25,15:41,Muestreo ct sauce/CT S 2022/S17/1/IMG_0689.JPG,False,False,True
2198,Sauce,2022,S17,guanaco,1.0,1IMG_0691.JPG,2022-02-25,16:16,Muestreo ct sauce/CT S 2022/S17/1/IMG_0691.JPG,False,False,True
2199,Sauce,2022,S17,guanaco,2.0,1IMG_0693.JPG,2022-02-25,16:31,Muestreo ct sauce/CT S 2022/S17/1/IMG_0693.JPG,False,False,True
2200,Sauce,2022,S17,guanaco,1.0,1IMG_0695.JPG,2022-02-25,16:31,Muestreo ct sauce/CT S 2022/S17/1/IMG_0695.JPG,False,False,True
2201,Sauce,2022,S17,guanaco,1.0,1IMG_0862.JPG,2022-02-26,08:35,Muestreo ct sauce/CT S 2022/S17/1/IMG_0862.JPG,False,False,True
2202,Sauce,2022,S17,guanaco,4.0,1IMG_0877.JPG,2022-02-26,09:01,Muestreo ct sauce/CT S 2022/S17/1/IMG_0877.JPG,False,False,True
2203,Sauce,2022,S17,chingolo,1.0,4IMG_0006.JPG,2022-03-01,08:32,Muestreo ct sauce/CT S 2022/S17/4/IMG_0006.JPG,False,False,True
2204,Sauce,2022,S17,mara,2.0,4IMG_0016.JPG,2022-03-02,09:37,Muestreo ct sauce/CT S 2022/S17/4/IMG_0016.JPG,False,False,True
2205,Sauce,2022,S17,guanaco,1.0,4IMG_0031.JPG,2022-03-02,12:06,Muestreo ct sauce/CT S 2022/S17/4/IMG_0031.JPG,False,False,True
2206,Sauce,2022,S17,guanaco,3.0,4IMG_0036.JPG,2022-03-02,12:13,Muestreo ct sauce/CT S 2022/S17/4/IMG_0036.JPG,False,False,True
2207,Sauce,2022,S17,chingolo,1.0,4IMG_0051.JPG,2022-03-03,08:37,Muestreo ct sauce/CT S 2022/S17/4/IMG_0051.JPG,False,False,True
2208,Sauce,2022,S17,guanaco,1.0,4IMG_0061.JPG,2022-03-03,10:11,Muestreo ct sauce/CT S 2022/S17/4/IMG_0061.JPG,False,False,True
2209,Sauce,2022,S17,guanaco,5.0,4IMG_0071.JPG,2022-03-03,11:37,Muestreo ct sauce/CT S 2022/S17/4/IMG_0071.JPG,False,False,True
2210,Sauce,2022,S17,chingolo,3.0,4IMG_0081.JPG,2022-03-04,08:15,Muestreo ct sauce/CT S 2022/S17/4/IMG_0081.JPG,False,False,True
2211,Sauce,2022,S17,chingolo,1.0,4IMG_0097.JPG,2022-03-04,16:11,Muestreo ct sauce/CT S 2022/S17/4/IMG_0097.JPG,False,False,True
2212,Sauce,2022,S17,gaviota,1.0,4IMG_0116.JPG,2022-03-05,12:20,Muestreo ct sauce/CT S 2022/S17/4/IMG_0116.JPG,False,False,True
2213,Sauce,2022,S17,guanaco,2.0,4IMG_0121.JPG,2022-03-05,14:53,Muestreo ct sauce/CT S 2022/S17/4/IMG_0121.JPG,False,False,True
2214,Sauce,2022,S17,chingolo,1.0,4IMG_0136.JPG,2022-03-06,09:47,Muestreo ct sauce/CT S 2022/S17/4/IMG_0136.JPG,False,False,True
2215,Sauce,2022,S17,guanaco,9.0,4IMG_0141.JPG,2022-03-06,10:50,Muestreo ct sauce/CT S 2022/S17/4/IMG_0141.JPG,False,False,True
2216,Sauce,2022,S17,guanaco,1.0,4IMG_0145.JPG,2022-03-06,10:50,Muestreo ct sauce/CT S 2022/S17/4/IMG_0145.JPG,False,False,True
2217,Sauce,2022,S17,chingolo,1.0,4IMG_0166.JPG,2022-03-07,11:04,Muestreo ct sauce/CT S 2022/S17/4/IMG_0166.JPG,False,False,True
2218,Sauce,2022,S17,ave s/i,12.0,4IMG_0166.JPG,2022-03-07,11:04,Muestreo ct sauce/CT S 2022/S17/4/IMG_0166.JPG,False,False,True
2219,Sauce,2022,S17,chingolo,2.0,4IMG_0169.JPG,2022-03-07,11:04,Muestreo ct sauce/CT S 2022/S17/4/IMG_0169.JPG,False,False,True
2220,Sauce,2022,S17,guanaco,2.0,4IMG_0176.JPG,2022-03-07,13:57,Muestreo ct sauce/CT S 2022/S17/4/IMG_0176.JPG,False,False,True
2221,Sauce,2022,S17,guanaco,1.0,4IMG_0177.JPG,2022-03-07,13:57,Muestreo ct sauce/CT S 2022/S17/4/IMG_0177.JPG,False,False,True
2222,Sauce,2022,S17,guanaco,4.0,5IMG_0006.JPG,2022-03-09,15:05,Muestreo ct sauce/CT S 2022/S17/5/IMG_0006.JPG,False,False,True
2223,Sauce,2022,S17,passeriforme,1.0,5IMG_0016.JPG,2022-03-09,16:26,Muestreo ct sauce/CT S 2022/S17/5/IMG_0016.JPG,False,False,True
2224,Sauce,2022,S17,guanaco,2.0,5IMG_0051.JPG,2022-03-11,11:44,Muestreo ct sauce/CT S 2022/S17/5/IMG_0051.JPG,False,False,True
2225,Sauce,2022,S17,guanaco,1.0,5IMG_0055.JPG,2022-03-11,11:44,Muestreo ct sauce/CT S 2022/S17/5/IMG_0055.JPG,False,False,True
2226,Sauce,2022,S17,passeriforme,1.0,5IMG_0076.JPG,2022-03-11,16:38,Muestreo ct sauce/CT S 2022/S17/5/IMG_0076.JPG,False,False,True
2227,Sauce,2022,S17,ave s/i,5.0,5IMG_0091.JPG,2022-03-13,10:25,Muestreo ct sauce/CT S 2022/S17/5/IMG_0091.JPG,False,False,True
2228,Sauce,2022,S17,chingolo,1.0,5IMG_0091.JPG,2022-03-13,10:25,Muestreo ct sauce/CT S 2022/S17/5/IMG_0091.JPG,False,False,True
2229,Sauce,2022,S17,guanaco,4.0,5IMG_0096.JPG,2022-03-13,10:26,Muestreo ct sauce/CT S 2022/S17/5/IMG_0096.JPG,False,False,True
2230,Sauce,2022,S17,zorro gris,1.0,5IMG_0106.JPG,2022-03-13,11:06,Muestreo ct sauce/CT S 2022/S17/5/IMG_0106.JPG,False,False,True
2231,Sauce,2022,S17,guanaco,1.0,5IMG_0141.JPG,2022-03-14,08:58,Muestreo ct sauce/CT S 2022/S17/5/IMG_0141.JPG,False,False,True
2232,Sauce,2022,S17,yal negro,1.0,5IMG_0151.JPG,2022-03-14,10:56,Muestreo ct sauce/CT S 2022/S17/5/IMG_0151.JPG,False,False,True
2233,Sauce,2022,S17,guanaco,7.0,5IMG_0156.JPG,2022-03-14,11:40,Muestreo ct sauce/CT S 2022/S17/5/IMG_0156.JPG,False,False,True
2234,Sauce,2022,S17,choique,1.0,5IMG_0179.JPG,2022-03-14,13:03,Muestreo ct sauce/CT S 2022/S17/5/IMG_0179.JPG,False,False,True
2235,Sauce,2022,S17,passeriforme,1.0,5IMG_0206.JPG,2022-03-15,08:23,Muestreo ct sauce/CT S 2022/S17/5/IMG_0206.JPG,False,False,True
2236,Sauce,2022,S17,guanaco,3.0,5IMG_0209.JPG,2022-03-15,08:51,Muestreo ct sauce/CT S 2022/S17/5/IMG_0209.JPG,False,False,True
2237,Sauce,2022,S17,passeriforme,2.0,5IMG_0212.JPG,2022-03-15,08:58,Muestreo ct sauce/CT S 2022/S17/5/IMG_0212.JPG,False,False,True
2238,Sauce,2022,S17,passeriforme,5.0,5IMG_0216.JPG,2022-03-15,08:58,Muestreo ct sauce/CT S 2022/S17/5/IMG_0216.JPG,False,False,True
2239,Sauce,2022,S17,chingolo,1.0,5IMG_0241.JPG,2022-03-15,10:12,Muestreo ct sauce/CT S 2022/S17/5/IMG_0241.JPG,False,False,True
2240,Sauce,2022,S17,passeriforme,1.0,5IMG_0256.JPG,2022-03-15,10:36,Muestreo ct sauce/CT S 2022/S17/5/IMG_0256.JPG,False,False,True
2241,Sauce,2022,S17,guanaco,6.0,5IMG_0261.JPG,2022-03-15,10:45,Muestreo ct sauce/CT S 2022/S17/5/IMG_0261.JPG,False,False,True
2242,Sauce,2022,S17,mara,1.0,5IMG_0321.JPG,2022-03-15,23:21,Muestreo ct sauce/CT S 2022/S17/5/IMG_0321.JPG,False,False,True
2243,Sauce,2022,S17,chingolo,1.0,5IMG_0351.JPG,2022-03-16,09:49,Muestreo ct sauce/CT S 2022/S17/5/IMG_0351.JPG,False,False,True
2244,Sauce,2022,S17,ave s/i,2.0,5IMG_0356.JPG,2022-03-16,09:54,Muestreo ct sauce/CT S 2022/S17/5/IMG_0356.JPG,False,False,True
2245,Sauce,2022,S17,guanaco,1.0,5IMG_0366.JPG,2022-03-16,11:13,Muestreo ct sauce/CT S 2022/S17/5/IMG_0366.JPG,False,False,True
2246,Sauce,2022,S17,chingolo,2.0,5IMG_0371.JPG,2022-03-16,11:45,Muestreo ct sauce/CT S 2022/S17/5/IMG_0371.JPG,False,False,True
2247,Sauce,2022,S18,guanaco,1.0,SAUCE 2022 18 (2).JPG,2022-02-19,18:05,Muestreo ct sauce/CT S 2022/S18/1 - S18 - (2).JPG,True,False,True
2248,Sauce,2022,S18,guanaco,2.0,SAUCE 2022 18 (7).JPG,2022-02-21,15:11,Muestreo ct sauce/CT S 2022/S18/1 - S18 - (7).JPG,True,False,True
2249,Sauce,2022,S18,guanaco,1.0,SAUCE 2022 18 (11).JPG,2022-02-21,15:11,Muestreo ct sauce/CT S 2022/S18/1 - S18 - (11).JPG,True,False,True
2250,Sauce,2022,S18,guanaco,1.0,SAUCE 2022 18 (223).JPG,2022-02-25,11:50,Muestreo ct sauce/CT S 2022/S18/1 - S18 - (223).JPG,True,False,True
2251,Sauce,2022,S18,guanaco,1.0,SAUCE 2022 18 (245).JPG,2022-02-25,11:50,Muestreo ct sauce/CT S 2022/S18/1 - S18 - (245).JPG,True,False,True
2252,Sauce,2022,S18,gato montes,1.0,SAUCE 2022 18 (262).JPG,2022-02-27,17:49,Muestreo ct sauce/CT S 2022/S18/1 - S18 - (262).JPG,True,False,True
2253,Sauce,2022,S18,chingolo,2.0,SAUCE 2022 18 (272).JPG,2022-03-02,07:59,Muestreo ct sauce/CT S 2022/S18/1 - S18 - (272).JPG,True,False,True
2254,Sauce,2022,S18,zorro gris,1.0,0SAUCE 2022 18 (36).JPG,2022-03-04,03:08,Muestreo ct sauce/CT S 2022/S18/IMG_0036.JPG,False,False,True
2255,Sauce,2022,S18,guanaco,1.0,0SAUCE 2022 18 (46).JPG,2022-03-04,08:57,Muestreo ct sauce/CT S 2022/S18/IMG_0046.JPG,False,False,True
2256,Sauce,2022,S18,guanaco,1.0,0SAUCE 2022 18 (51).JPG,2022-03-05,11:54,Muestreo ct sauce/CT S 2022/S18/IMG_0051.JPG,False,False,True
2257,Sauce,2022,S18,guanaco,1.0,0SAUCE 2022 18 (116).JPG,2022-03-06,13:25,Muestreo ct sauce/CT S 2022/S18/IMG_0116.JPG,False,False,True
2258,Sauce,2022,S18,guanaco,3.0,0SAUCE 2022 18 (146).JPG,2022-03-09,10:42,Muestreo ct sauce/CT S 2022/S18/IMG_0146.JPG,False,False,True
2259,Sauce,2022,S18,guanaco,1.0,0SAUCE 2022 18 (149).JPG,2022-03-09,10:42,Muestreo ct sauce/CT S 2022/S18/IMG_0149.JPG,False,False,True
2260,Sauce,2022,S18,guanaco,1.0,0SAUCE 2022 18 (150).JPG,2022-03-09,10:42,Muestreo ct sauce/CT S 2022/S18/IMG_0150.JPG,False,False,True
2261,Sauce,2022,S18,zorro gris,1.0,0SAUCE 2022 18 (261).JPG,2022-03-11,15:08,Muestreo ct sauce/CT S 2022/S18/IMG_0261.JPG,False,False,True
2262,Sauce,2022,S18,guanaco,1.0,0SAUCE 2022 18 (286).JPG,2022-03-15,23:38,Muestreo ct sauce/CT S 2022/S18/IMG_0286.JPG,False,False,True
2263,Sauce,2022,S18,gato montes,1.0,0SAUCE 2022 18 (291).JPG,2022-03-16,02:15,Muestreo ct sauce/CT S 2022/S18/IMG_0291.JPG,False,False,True
2264,Sauce,2022,S19,zorrino,1.0,SAUCE 2022 19 (12).JPG,2022-02-17,21:19,Muestreo ct sauce/CT S 2022/S19/1 - S19 - (12).JPG,True,False,True
2265,Sauce,2022,S19,torcaza,1.0,SAUCE 2022 19 (37).JPG,2022-02-18,06:56,Muestreo ct sauce/CT S 2022/S19/1 - S19 - (37).JPG,True,False,True
2266,Sauce,2022,S19,zorrino,1.0,SAUCE 2022 19 (42).JPG,2022-02-19,02:52,Muestreo ct sauce/CT S 2022/S19/1 - S19 - (42).JPG,True,False,True
2267,Sauce,2022,S19,guanaco,1.0,SAUCE 2022 19 (52).JPG,2022-02-20,16:19,Muestreo ct sauce/CT S 2022/S19/1 - S19 - (52).JPG,True,False,True
2268,Sauce,2022,S19,guanaco,2.0,SAUCE 2022 19 (82).JPG,2022-02-21,16:30,Muestreo ct sauce/CT S 2022/S19/1 - S19 - (82).JPG,True,False,True
2269,Sauce,2022,S19,guanaco,1.0,SAUCE 2022 19 (92).JPG,2022-02-21,16:31,Muestreo ct sauce/CT S 2022/S19/1 - S19 - (92).JPG,True,False,True
2270,Sauce,2022,S19,guanaco,2.0,SAUCE 2022 19 (117).JPG,2022-02-23,08:44,Muestreo ct sauce/CT S 2022/S19/1 - S19 - (117).JPG,True,False,True
2271,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (12).JPG,2022-03-09,12:12,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (12).JPG,False,False,True
2272,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (13).JPG,2022-03-09,12:12,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (13).JPG,False,False,True
2273,Sauce,2022,S19,guanaco,3.0,2SAUCE 2022 19 (17).JPG,2022-03-09,12:13,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (17).JPG,False,False,True
2274,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (37).JPG,2022-03-09,12:15,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (37).JPG,False,False,True
2275,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (52).JPG,2022-03-09,12:16,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (52).JPG,False,False,True
2276,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (56).JPG,2022-03-09,12:16,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (56).JPG,False,False,True
2277,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (112).JPG,2022-03-10,17:53,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (112).JPG,False,False,True
2278,Sauce,2022,S19,guanaco,4.0,2SAUCE 2022 19 (122).JPG,2022-03-11,11:11,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (122).JPG,False,False,True
2279,Sauce,2022,S19,guanaco,2.0,2SAUCE 2022 19 (126).JPG,2022-03-11,11:11,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (126).JPG,False,False,True
2280,Sauce,2022,S19,guanaco,2.0,2SAUCE 2022 19 (135).JPG,2022-03-11,11:12,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (135).JPG,False,False,True
2281,Sauce,2022,S19,guanaco,2.0,2SAUCE 2022 19 (143).JPG,2022-03-11,11:12,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (143).JPG,False,False,True
2282,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (144).JPG,2022-03-11,11:12,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (144).JPG,False,False,True
2283,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (272).JPG,2022-03-13,12:08,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (272).JPG,False,False,True
2284,Sauce,2022,S19,guanaco,2.0,2SAUCE 2022 19 (277).JPG,2022-03-13,13:07,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (277).JPG,False,False,True
2285,Sauce,2022,S19,guanaco,2.0,2SAUCE 2022 19 (280).JPG,2022-03-13,13:07,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (280).JPG,False,False,True
2286,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (286).JPG,2022-03-13,13:08,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (286).JPG,False,False,True
2287,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (288).JPG,2022-03-13,13:08,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (288).JPG,False,False,True
2288,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (292).JPG,2022-03-13,13:08,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (292).JPG,False,False,True
2289,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (302).JPG,2022-03-13,13:09,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (302).JPG,False,False,True
2290,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (307).JPG,2022-03-13,13:09,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (307).JPG,False,False,True
2291,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (309).JPG,2022-03-13,13:09,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (309).JPG,False,False,True
2292,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (542).JPG,2022-03-14,12:17,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (542).JPG,False,False,True
2293,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (545).JPG,2022-03-14,12:17,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (545).JPG,False,False,True
2294,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (562).JPG,2022-03-14,12:40,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (562).JPG,False,False,True
2295,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (672).JPG,2022-03-15,12:30,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (672).JPG,False,False,True
2296,Sauce,2022,S19,guanaco,2.0,2SAUCE 2022 19 (687).JPG,2022-03-16,12:51,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (687).JPG,False,False,True
2297,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (732).JPG,2022-03-16,13:15,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (732).JPG,False,False,True
2298,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (737).JPG,2022-03-16,13:15,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (737).JPG,False,False,True
2299,Sauce,2022,S19,guanaco,1.0,2SAUCE 2022 19 (747).JPG,2022-03-16,13:21,Muestreo ct sauce/CT S 2022/S19/2 - S19 - (747).JPG,False,False,True
2300,Iberica,2021,IB1,zorro colorado,1.0,0-IB1- (83).JPG,2021-04-12,04:16,Muestreo ct Iberica/2021/IB1/0-IB1- (83).JPG,True,False,True
2301,Iberica,2021,IB1,zorro colorado,1.0,0-IB1- (141).JPG,2021-04-14,06:37,Muestreo ct Iberica/2021/IB1/0-IB1- (141).JPG,True,False,True
2302,Iberica,2021,IB1,guanaco,1.0,0-IB1- (220).JPG,2021-04-15,17:55,Muestreo ct Iberica/2021/IB1/0-IB1- (220).JPG,True,False,True
2303,Iberica,2021,IB1,liebre,1.0,0-IB1- (665).JPG,2021-04-15,18:56,Muestreo ct Iberica/2021/IB1/0-IB1- (665).JPG,True,False,True
2304,Iberica,2021,IB1,guanaco,1.0,0-IB1- (740).JPG,2021-04-16,18:39,Muestreo ct Iberica/2021/IB1/0-IB1- (740).JPG,True,False,True
2305,Iberica,2021,IB1,zorro colorado,1.0,0-IB1- (805).JPG,2021-04-21,17:12,Muestreo ct Iberica/2021/IB1/0-IB1- (805).JPG,True,False,True
2306,Iberica,2021,IB1,zorro colorado,1.0,0-IB1- (825).JPG,2021-04-22,18:36,Muestreo ct Iberica/2021/IB1/0-IB1- (825).JPG,True,False,True
2307,Iberica,2021,IB1,martineta,4.0,0-IB1- (860).JPG,2021-04-25,09:45,Muestreo ct Iberica/2021/IB1/0-IB1- (860).JPG,True,False,True
2308,Iberica,2021,IB1,martineta,1.0,0-IB1- (868).JPG,2021-04-25,09:46,Muestreo ct Iberica/2021/IB1/0-IB1- (868).JPG,True,False,True
2309,Iberica,2021,IB1,guanaco,1.0,0-IB1- (880).JPG,2021-04-25,09:53,Muestreo ct Iberica/2021/IB1/0-IB1- (880).JPG,True,False,True
2310,Iberica,2021,IB1,guanaco,1.0,0-IB1- (950).JPG,2021-04-25,09:55,Muestreo ct Iberica/2021/IB1/0-IB1- (950).JPG,True,False,True
2311,Iberica,2021,IB1,guanaco,1.0,0-IB1- (955).JPG,2021-04-25,09:55,Muestreo ct Iberica/2021/IB1/0-IB1- (955).JPG,True,False,True
2312,Iberica,2021,IB1,guanaco,1.0,0-IB1- (1000).JPG,2021-04-25,10:03,Muestreo ct Iberica/2021/IB1/0-IB1- (1000).JPG,True,False,True
2313,Iberica,2021,IB1,guanaco,1.0,0-IB1- (1010).JPG,2021-04-25,10:06,Muestreo ct Iberica/2021/IB1/0-IB1- (1010).JPG,True,False,True
2314,Iberica,2021,IB1,zorro colorado,1.0,0-IB1- (1050).JPG,2021-04-27,09:35,Muestreo ct Iberica/2021/IB1/0-IB1- (1050).JPG,True,False,True
2315,Iberica,2021,IB1,guanaco,3.0,0-IB1- (1055).JPG,2021-04-28,16:57,Muestreo ct Iberica/2021/IB1/0-IB1- (1055).JPG,True,False,True
2316,Iberica,2021,IB1,guanaco,1.0,0-IB1- (1076).JPG,2021-04-28,16:58,Muestreo ct Iberica/2021/IB1/0-IB1- (1076).JPG,True,False,True
2317,Iberica,2021,IB1,guanaco,1.0,0-IB1- (1091).JPG,2021-04-28,16:58,Muestreo ct Iberica/2021/IB1/0-IB1- (1091).JPG,True,False,True
2318,Iberica,2021,IB1,liebre,1.0,0-IB1- (1101).JPG,2021-04-29,00:59,Muestreo ct Iberica/2021/IB1/0-IB1- (1101).JPG,True,False,True
2319,Iberica,2021,IB1,liebre,1.0,1-IB1- (1).JPG,2021-05-05,00:24,Muestreo ct Iberica/2021/IB1/1-IB1- (1).JPG,True,False,True
2320,Iberica,2021,IB1,guanaco,1.0,1-IB1- (61).JPG,2021-05-05,16:30,Muestreo ct Iberica/2021/IB1/1-IB1- (61).JPG,True,False,True
2321,Iberica,2021,IB1,guanaco,1.0,1-IB1- (173).JPG,2021-05-05,16:39,Muestreo ct Iberica/2021/IB1/1-IB1- (173).JPG,True,False,True
2322,Iberica,2021,IB1,zorro colorado,1.0,1-IB1- (856).JPG,2021-05-06,13:59,Muestreo ct Iberica/2021/IB1/1-IB1- (856).JPG,True,False,True
2323,Iberica,2021,IB1,guanaco,1.0,1-IB1- (866).JPG,2021-05-06,18:58,Muestreo ct Iberica/2021/IB1/1-IB1- (866).JPG,True,False,True
2324,Iberica,2021,IB1,guanaco,1.0,1-IB1- (871).JPG,2021-05-06,19:03,Muestreo ct Iberica/2021/IB1/1-IB1- (871).JPG,True,False,True
2325,Iberica,2021,IB1,martineta,3.0,1-IB1- (881).JPG,2021-05-07,18:31,Muestreo ct Iberica/2021/IB1/1-IB1- (881).JPG,True,False,True
2326,Iberica,2021,IB1,martineta,2.0,1-IB1- (896).JPG,2021-05-08,18:30,Muestreo ct Iberica/2021/IB1/1-IB1- (896).JPG,True,False,True
