,Unnamed: 0,Sitio,Año,Camara,Especie,Cantidad,Nombre,Fecha,Hora,Ruta,existe_x,Rota_x,esta_x,existe_y,Rota_y,esta_y,file,animal_count,error
1874,1871,Sauce,2022,S7,guanaco,1.0,2SAUCE 2022 7 (108).JPG,2022-03-06,11:08,Muestreo ct sauce/CT S 2022/S7/2/IMG_0108.JPG,False,False,True,,,,,,
1875,1872,Sauce,2022,S7,guanaco,1.0,0SAUCE 2022 7 (6).JPG,2022-03-08,15:12,Muestreo ct sauce/CT S 2022/S7/IMG_0006.JPG,False,False,True,,,,,,
1876,1873,Sauce,2022,S7,guanaco,2.0,0SAUCE 2022 7 (11).JPG,2022-03-10,18:30,Muestreo ct sauce/CT S 2022/S7/IMG_0011.JPG,False,False,True,,,,,,
1877,1874,Sauce,2022,S7,guanaco,2.0,0SAUCE 2022 7 (21).JPG,2022-03-14,16:53,Muestreo ct sauce/CT S 2022/S7/IMG_0021.JPG,False,False,True,,,,,,
1878,1875,Sauce,2022,S7,guanaco,1.0,0SAUCE 2022 7 (22).JPG,2022-03-14,16:53,Muestreo ct sauce/CT S 2022/S7/IMG_0022.JPG,False,False,True,,,,,,
1879,1876,Sauce,2022,S7,guanaco,1.0,0SAUCE 2022 7 (26).JPG,2022-03-14,16:54,Muestreo ct sauce/CT S 2022/S7/IMG_0026.JPG,False,False,True,,,,,,
1880,1877,Sauce,2022,S7,guanaco,1.0,0SAUCE 2022 7 (28).JPG,2022-03-14,16:54,Muestreo ct sauce/CT S 2022/S7/IMG_0028.JPG,False,False,True,,,,,,
1881,1878,Sauce,2022,S7,guanaco,1.0,0SAUCE 2022 7 (36).JPG,2022-03-14,16:57,Muestreo ct sauce/CT S 2022/S7/IMG_0036.JPG,False,False,True,,,,,,
1882,1879,Sauce,2022,S7,choique,1.0,0SAUCE 2022 7 (46).JPG,2022-03-16,08:11,Muestreo ct sauce/CT S 2022/S7/IMG_0046.JPG,False,False,True,,,,,,
1883,1880,Sauce,2022,S8,oveja,1.0,SAUCE 2022 8 (756).JPG,2022-02-18,17:50,Muestreo ct sauce/CT S 2022/S8/1/IMG_0756.JPG,False,False,True,,,,,,
1884,1881,Sauce,2022,S8,oveja,1.0,SAUCE 2022 8 (761).JPG,2022-02-18,17:50,Muestreo ct sauce/CT S 2022/S8/1/IMG_0761.JPG,False,False,True,,,,,,
1885,1882,Sauce,2022,S8,guanaco,1.0,SAUCE 2022 8 (756).JPG,2022-03-11,10:34,,True,False,False,,,,,,
1886,1883,Sauce,2022,S8,guanaco,1.0,SAUCE 2022 8 (54).JPG,2022-03-11,10:41,,True,False,False,,,,,,
1887,1884,Sauce,2022,S8,guanaco,1.0,SAUCE 2022 8 (64).JPG,2022-03-11,10:43,,True,False,False,,,,,,
1888,1885,Sauce,2022,S8,guanaco,5.0,SAUCE 2022 8 (69).JPG,2022-03-15,07:34,,True,False,False,,,,,,
1889,1886,Sauce,2022,S8,guanaco,1.0,SAUCE 2022 8 (74).JPG,2022-03-15,07:35,,True,False,False,,,,,,
1890,1887,Sauce,2022,S9,guanaco,1.0,IMG_0788.JPG,2022-02-26,07:14,Muestreo ct sauce/CT S 2022/S9/100_BTCF/IMG_0788.JPG,True,False,True,True,False,True,,0.0,humano
1891,1888,Sauce,2022,S10,mara,2.0,SAUCE 2022 10 (36).JPG,1999-03-10,09:55,Muestreo ct sauce/CT S 2022/S10/IMG_0036.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S10/IMG_0036.JPG,2.0,
1892,1889,Sauce,2022,S10,liebre,1.0,SAUCE 2022 10 (46).JPG,1999-03-13,01:19,Muestreo ct sauce/CT S 2022/S10/IMG_0046.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S10/IMG_0046.JPG,1.0,
1893,1890,Sauce,2022,S10,zorro gris,1.0,SAUCE 2022 10 (56).JPG,1999-03-14,05:47,Muestreo ct sauce/CT S 2022/S10/IMG_0056.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S10/IMG_0056.JPG,1.0,
1894,1891,Sauce,2022,S11,zorro gris,1.0,SAUCE 2022 11 (51).JPG,2022-02-27,05:48,Muestreo ct sauce/CT S 2022/S11/IMG_0051.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S11/IMG_0051.JPG,3.0,
1895,1892,Sauce,2022,S11,guanaco,1.0,SAUCE 2022 11 (56).JPG,2022-02-27,07:45,Muestreo ct sauce/CT S 2022/S11/IMG_0056.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S11/IMG_0056.JPG,3.0,
1896,1893,Sauce,2022,S11,guanaco,1.0,SAUCE 2022 11 (76).JPG,2022-02-27,07:56,Muestreo ct sauce/CT S 2022/S11/IMG_0076.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S11/IMG_0076.JPG,1.0,
1897,1894,Sauce,2022,S11,guanaco,2.0,SAUCE 2022 11 (96).JPG,2022-03-02,15:55,Muestreo ct sauce/CT S 2022/S11/IMG_0096.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S11/IMG_0096.JPG,1.0,
1898,1895,Sauce,2022,S11,guanaco,1.0,SAUCE 2022 11 (104).JPG,2022-03-05,23:27,Muestreo ct sauce/CT S 2022/S11/IMG_0104.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S11/IMG_0104.JPG,2.0,
1899,1896,Sauce,2022,S11,guanaco,1.0,SAUCE 2022 11 (132).JPG,2022-03-07,06:37,Muestreo ct sauce/CT S 2022/S11/IMG_0132.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S11/IMG_0132.JPG,5.0,
1900,1897,Sauce,2022,S11,guanaco,1.0,SAUCE 2022 11 (148).JPG,2022-03-07,06:38,Muestreo ct sauce/CT S 2022/S11/IMG_0148.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S11/IMG_0148.JPG,4.0,
1901,1898,Sauce,2022,S11,zorro gris,1.0,SAUCE 2022 11 (161).JPG,2022-03-08,02:51,Muestreo ct sauce/CT S 2022/S11/IMG_0161.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S11/IMG_0161.JPG,2.0,
1902,1899,Sauce,2022,S11,guanaco,10.0,SAUCE 2022 11 (166).JPG,2022-03-11,16:54,Muestreo ct sauce/CT S 2022/S11/IMG_0166.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S11/IMG_0166.JPG,2.0,
1903,1900,Sauce,2022,S11,guanaco,1.0,SAUCE 2022 11 (66).JPG,2022-03-14,19:12,Muestreo ct sauce/CT S 2022/S11/IMG_0066.JPG,False,False,True,,,,,,
1904,1901,Sauce,2022,S11,guanaco,1.0,SAUCE 2022 11 (71).JPG,2022-03-15,15:47,Muestreo ct sauce/CT S 2022/S11/IMG_0071.JPG,False,False,True,,,,,,
1905,1902,Sauce,2022,S11,ave s/i,1.0,SAUCE 2022 11 (86).JPG,2022-03-16,11:01,Muestreo ct sauce/CT S 2022/S11/IMG_0086.JPG,False,False,True,,,,,,
1906,1903,Sauce,2022,S11,guanaco,1.0,SAUCE 2022 11 (91).JPG,2022-03-16,19:23,Muestreo ct sauce/CT S 2022/S11/IMG_0091.JPG,False,False,True,,,,,,
1907,1904,Sauce,2022,S11,mara,1.0,SAUCE 2022 11 (96).JPG,2022-03-17,15:35,Muestreo ct sauce/CT S 2022/S11/IMG_0096.JPG,False,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S11/IMG_0096.JPG,1.0,
1908,1905,Sauce,2022,S13,guanaco,2.0,1IMG_0001.JPG,2022-02-18,14:10,Muestreo ct sauce/CT S 2022/S13/1/IMG_0001.JPG,False,False,True,,,,,,
1909,1906,Sauce,2022,S13,guanaco,1.0,1IMG_0005.JPG,2022-02-18,14:11,Muestreo ct sauce/CT S 2022/S13/1/IMG_0005.JPG,False,False,True,,,,,,
1910,1907,Sauce,2022,S13,guanaco,2.0,1IMG_0006.JPG,2022-02-18,14:11,Muestreo ct sauce/CT S 2022/S13/1/IMG_0006.JPG,False,False,True,,,,,,
1911,1908,Sauce,2022,S13,guanaco,1.0,1IMG_0009.JPG,2022-02-18,14:11,Muestreo ct sauce/CT S 2022/S13/1/IMG_0009.JPG,False,False,True,,,,,,
1912,1909,Sauce,2022,S13,guanaco,1.0,1IMG_0020.JPG,2022-02-18,14:13,Muestreo ct sauce/CT S 2022/S13/1/IMG_0020.JPG,False,False,True,,,,,,
1913,1910,Sauce,2022,S13,guanaco,1.0,1IMG_0051.JPG,2022-02-22,09:38,Muestreo ct sauce/CT S 2022/S13/1/IMG_0051.JPG,False,False,True,,,,,,
1914,1911,Sauce,2022,S13,guanaco,1.0,1IMG_0056.JPG,2022-02-22,18:29,Muestreo ct sauce/CT S 2022/S13/1/IMG_0056.JPG,False,False,True,,,,,,
1915,1912,Sauce,2022,S13,guanaco,1.0,1IMG_0066.JPG,2022-02-23,17:06,Muestreo ct sauce/CT S 2022/S13/1/IMG_0066.JPG,False,False,True,,,,,,
1916,1913,Sauce,2022,S13,guanaco,1.0,1IMG_0101.JPG,2022-02-24,12:14,Muestreo ct sauce/CT S 2022/S13/1/IMG_0101.JPG,False,False,True,,,,,,
1917,1914,Sauce,2022,S13,guanaco,1.0,1IMG_0111.JPG,2022-02-24,16:11,Muestreo ct sauce/CT S 2022/S13/1/IMG_0111.JPG,False,False,True,,,,,,
1918,1915,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (1).JPG,2022-02-28,12:00,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (1).JPG,False,False,True,,,,,,
1919,1916,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (11).JPG,2022-02-28,12:58,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (11).JPG,False,False,True,,,,,,
1920,1917,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (21).JPG,2022-02-28,12:59,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (21).JPG,False,False,True,,,,,,
1921,1918,Sauce,2022,S13,guanaco,3.0,SAUCE 2022 13 (46).JPG,2022-03-01,08:10,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (46).JPG,False,False,True,,,,,,
1922,1919,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (51).JPG,2022-03-01,08:10,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (51).JPG,False,False,True,,,,,,
1923,1920,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (53).JPG,2022-03-01,08:10,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (53).JPG,False,False,True,,,,,,
1924,1921,Sauce,2022,S13,guanaco,2.0,SAUCE 2022 13 (84).JPG,2022-03-01,16:54,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (84).JPG,False,False,True,,,,,,
1925,1922,Sauce,2022,S13,guanaco,2.0,SAUCE 2022 13 (92).JPG,2022-03-01,16:59,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (92).JPG,False,False,True,,,,,,
1926,1923,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (166).JPG,2022-03-04,13:47,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (166).JPG,False,False,True,,,,,,
1927,1924,Sauce,2022,S13,guanaco,3.0,SAUCE 2022 13 (171).JPG,2022-03-04,13:48,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (171).JPG,False,False,True,,,,,,
1928,1925,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (176).JPG,2022-03-04,13:48,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (176).JPG,False,False,True,,,,,,
1929,1926,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (191).JPG,2022-03-04,13:51,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (191).JPG,False,False,True,,,,,,
1930,1927,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (196).JPG,2022-03-04,13:52,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (196).JPG,False,False,True,,,,,,
1931,1928,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (202).JPG,2022-03-04,13:52,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (202).JPG,False,False,True,,,,,,
1932,1929,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (206).JPG,2022-03-04,13:53,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (206).JPG,False,False,True,,,,,,
1933,1930,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (223).JPG,2022-03-04,14:10,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (223).JPG,False,False,True,,,,,,
1934,1931,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (225).JPG,2022-03-04,14:11,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (225).JPG,False,False,True,,,,,,
1935,1932,Sauce,2022,S13,guanaco,3.0,SAUCE 2022 13 (253).JPG,2022-03-05,07:26,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (253).JPG,False,False,True,,,,,,
1936,1933,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (346).JPG,2022-03-05,16:06,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (346).JPG,False,False,True,,,,,,
1937,1934,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (349).JPG,2022-03-05,16:06,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (349).JPG,False,False,True,,,,,,
1938,1935,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (350).JPG,2022-03-05,16:06,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (350).JPG,False,False,True,,,,,,
1939,1936,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (351).JPG,2022-03-05,16:06,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (351).JPG,False,False,True,,,,,,
1940,1937,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (362).JPG,2022-03-05,16:07,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (362).JPG,False,False,True,,,,,,
1941,1938,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (366).JPG,2022-03-05,16:07,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (366).JPG,False,False,True,,,,,,
1942,1939,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (367).JPG,2022-03-05,16:07,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (367).JPG,False,False,True,,,,,,
1943,1940,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (389).JPG,2022-03-05,16:27,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (389).JPG,False,False,True,,,,,,
1944,1941,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (426).JPG,2022-03-07,09:34,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (426).JPG,False,False,True,,,,,,
1945,1942,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (436).JPG,2022-03-07,11:58,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (436).JPG,False,False,True,,,,,,
1946,1943,Sauce,2022,S13,guanaco,1.0,SAUCE 2022 13 (445).JPG,2022-03-07,11:59,Muestreo ct sauce/CT S 2022/S13/2/2-S13- (445).JPG,False,False,True,,,,,,
1947,1944,Sauce,2022,S13,gato montes,1.0,IMG_0001.JPG,2022-03-09,08:37,Muestreo ct sauce/CT S 2022/S13/IMG_0001.JPG,False,False,True,,,,,,
1948,1945,Sauce,2022,S13,guanaco,1.0,IMG_0006.JPG,2022-03-12,14:19,Muestreo ct sauce/CT S 2022/S13/IMG_0006.JPG,False,False,True,,,,,,
1949,1946,Sauce,2022,S13,guanaco,1.0,IMG_0021.JPG,2022-03-15,10:31,Muestreo ct sauce/CT S 2022/S13/IMG_0021.JPG,False,False,True,,,,,,
1950,1947,Sauce,2022,S13,liebre,1.0,IMG_0026.JPG,2022-03-16,06:31,Muestreo ct sauce/CT S 2022/S13/IMG_0026.JPG,False,False,True,,,,,,
1951,1948,Sauce,2022,S13,guanaco,2.0,IMG_0031.JPG,2022-03-17,03:50,Muestreo ct sauce/CT S 2022/S13/IMG_0031.JPG,False,False,True,,,,,,
1952,1949,Sauce,2022,S13,guanaco,3.0,IMG_0036.JPG,2022-03-17,09:38,Muestreo ct sauce/CT S 2022/S13/IMG_0036.JPG,False,False,True,,,,,,
1953,1950,Sauce,2022,S13,guanaco,1.0,IMG_0038.JPG,2022-03-17,09:39,Muestreo ct sauce/CT S 2022/S13/IMG_0038.JPG,False,False,True,,,,,,
1954,1951,Sauce,2022,S13,guanaco,1.0,IMG_0086.JPG,2022-03-17,09:45,Muestreo ct sauce/CT S 2022/S13/IMG_0086.JPG,False,False,True,,,,,,
1955,1952,Sauce,2022,S13,guanaco,2.0,IMG_0089.JPG,2022-03-17,09:45,Muestreo ct sauce/CT S 2022/S13/IMG_0089.JPG,False,False,True,,,,,,
1956,1953,Sauce,2022,S13,guanaco,2.0,IMG_0096.JPG,2022-03-17,09:46,Muestreo ct sauce/CT S 2022/S13/IMG_0096.JPG,False,False,True,,,,,,
1957,1954,Sauce,2022,S13,guanaco,1.0,IMG_0097.JPG,2022-03-17,09:46,Muestreo ct sauce/CT S 2022/S13/IMG_0097.JPG,False,False,True,,,,,,
1958,1955,Sauce,2022,S13,guanaco,2.0,IMG_0100.JPG,2022-03-17,09:46,Muestreo ct sauce/CT S 2022/S13/IMG_0100.JPG,False,False,True,,,,,,
1959,1956,Sauce,2022,S13,guanaco,1.0,IMG_0106.JPG,2022-03-17,09:47,Muestreo ct sauce/CT S 2022/S13/IMG_0106.JPG,False,False,True,,,,,,
1960,1957,Sauce,2022,S13,guanaco,1.0,IMG_0116.JPG,2022-03-17,09:53,Muestreo ct sauce/CT S 2022/S13/IMG_0116.JPG,False,False,True,,,,,,
1961,1958,Sauce,2022,S13,guanaco,2.0,IMG_0125.JPG,2022-03-17,09:54,Muestreo ct sauce/CT S 2022/S13/IMG_0125.JPG,False,False,True,,,,,,
1962,1959,Sauce,2022,S14,guanaco,1.0,SAUCE 2022 14 (31).JPG,2022-02-22,15:37,Muestreo ct sauce/CT S 2022/S14/1/IMG_0031.JPG,False,False,True,,,,,,
1963,1960,Sauce,2022,S14,guanaco,1.0,SAUCE 2022 14 (65).JPG,2022-02-22,15:39,Muestreo ct sauce/CT S 2022/S14/1/IMG_0065.JPG,False,False,True,,,,,,
1964,1961,Sauce,2022,S14,guanaco,1.0,SAUCE 2022 14 (69).JPG,2022-02-22,15:39,Muestreo ct sauce/CT S 2022/S14/1/IMG_0069.JPG,False,False,True,,,,,,
1965,1962,Sauce,2022,S14,guanaco,1.0,SAUCE 2022 14 (106).JPG,2022-02-22,16:05,Muestreo ct sauce/CT S 2022/S14/1/IMG_0106.JPG,False,False,True,,,,,,
1966,1963,Sauce,2022,S14,guanaco,1.0,2SAUCE 2022 14 (1).JPG,2022-03-01,08:50,Muestreo ct sauce/CT S 2022/S14/2/2-S14- (1).JPG,False,False,True,,,,,,
1967,1964,Sauce,2022,S14,guanaco,2.0,2SAUCE 2022 14 (11).JPG,2022-03-01,17:01,Muestreo ct sauce/CT S 2022/S14/2/2-S14- (11).JPG,False,False,True,,,,,,
1968,1965,Sauce,2022,S14,guanaco,1.0,2SAUCE 2022 14 (14).JPG,2022-03-01,17:01,Muestreo ct sauce/CT S 2022/S14/2/2-S14- (14).JPG,False,False,True,,,,,,
1969,1966,Sauce,2022,S14,guanaco,1.0,2SAUCE 2022 14 (26).JPG,2022-03-06,07:20,Muestreo ct sauce/CT S 2022/S14/2/2-S14- (26).JPG,False,False,True,,,,,,
1970,1967,Sauce,2022,S14,guanaco,1.0,2SAUCE 2022 14 (33).JPG,2022-03-06,07:21,Muestreo ct sauce/CT S 2022/S14/2/2-S14- (33).JPG,False,False,True,,,,,,
1971,1968,Sauce,2022,S14,guanaco,2.0,0SAUCE 2022 14 (1).JPG,2022-03-10,11:04,Muestreo ct sauce/CT S 2022/S14/IMG_0001.JPG,False,False,True,,,,,,
1972,1969,Sauce,2022,S15,guanaco,1.0,IMG_0010.JPG,2022-02-18,12:02,Muestreo ct sauce/CT S 2022/S15/1/IMG_0010.JPG,True,False,True,True,False,True,,0.0,humano
1973,1970,Sauce,2022,S15,guanaco,4.0,IMG_0012.JPG,2022-02-18,12:13,Muestreo ct sauce/CT S 2022/S15/1/IMG_0012.JPG,True,False,True,True,False,True,,0.0,humano
1974,1971,Sauce,2022,S15,guanaco,1.0,IMG_0015.JPG,2022-02-18,12:13,Muestreo ct sauce/CT S 2022/S15/1/IMG_0015.JPG,True,False,True,True,False,True,,0.0,humano
1975,1972,Sauce,2022,S15,guanaco,1.0,IMG_0027.JPG,2022-02-18,14:14,Muestreo ct sauce/CT S 2022/S15/1/IMG_0027.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0027.JPG,5.0,
1976,1973,Sauce,2022,S15,guanaco,2.0,IMG_0029.JPG,2022-02-18,14:14,Muestreo ct sauce/CT S 2022/S15/1/IMG_0029.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0029.JPG,6.0,
1977,1974,Sauce,2022,S15,guanaco,2.0,IMG_0276.JPG,2022-02-19,11:03,Muestreo ct sauce/CT S 2022/S15/1/IMG_0276.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0276.JPG,2.0,
1978,1975,Sauce,2022,S15,guanaco,1.0,IMG_0282.JPG,2022-02-19,11:03,Muestreo ct sauce/CT S 2022/S15/1/IMG_0282.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0282.JPG,1.0,
1979,1976,Sauce,2022,S15,guanaco,1.0,IMG_0301.JPG,2022-02-19,11:04,Muestreo ct sauce/CT S 2022/S15/1/IMG_0301.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0301.JPG,1.0,
1980,1977,Sauce,2022,S15,guanaco,1.0,IMG_0303.JPG,2022-02-19,11:04,Muestreo ct sauce/CT S 2022/S15/1/IMG_0303.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0303.JPG,1.0,
1981,1978,Sauce,2022,S15,guanaco,1.0,IMG_0380.JPG,2022-02-19,14:00,Muestreo ct sauce/CT S 2022/S15/1/IMG_0380.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0380.JPG,1.0,
1982,1979,Sauce,2022,S15,guanaco,1.0,IMG_0384.JPG,2022-02-19,14:00,Muestreo ct sauce/CT S 2022/S15/1/IMG_0384.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0384.JPG,1.0,
1983,1980,Sauce,2022,S15,guanaco,2.0,IMG_0383.JPG,2022-02-19,14:00,Muestreo ct sauce/CT S 2022/S15/1/IMG_0383.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0383.JPG,1.0,
1984,1980,Sauce,2022,S15,guanaco,2.0,IMG_0383.JPG,2022-02-19,14:00,Muestreo ct sauce/CT S 2022/S15/1/IMG_0383.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0383.JPG,1.0,
1985,1982,Sauce,2022,S15,guanaco,1.0,IMG_0410.JPG,2022-02-19,14:01,Muestreo ct sauce/CT S 2022/S15/1/IMG_0410.JPG,True,False,True,True,False,True,,0.0,humano
1986,1983,Sauce,2022,S15,guanaco,1.0,IMG_0415.JPG,2022-02-19,14:01,Muestreo ct sauce/CT S 2022/S15/1/IMG_0415.JPG,True,False,True,True,False,True,,0.0,humano
1987,1984,Sauce,2022,S15,guanaco,1.0,IMG_0419.JPG,2022-02-19,14:01,Muestreo ct sauce/CT S 2022/S15/1/IMG_0419.JPG,True,False,True,True,False,True,,0.0,humano
1988,1985,Sauce,2022,S15,guanaco,3.0,IMG_0429.JPG,2022-02-19,14:02,Muestreo ct sauce/CT S 2022/S15/1/IMG_0429.JPG,True,False,True,True,False,True,,0.0,humano
1989,1986,Sauce,2022,S15,guanaco,1.0,IMG_0432.JPG,2022-02-19,14:02,Muestreo ct sauce/CT S 2022/S15/1/IMG_0432.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0432.JPG,5.0,
1990,1987,Sauce,2022,S15,guanaco,6.0,IMG_0435.JPG,2022-02-19,14:04,Muestreo ct sauce/CT S 2022/S15/1/IMG_0435.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0435.JPG,5.0,
1991,1988,Sauce,2022,S15,guanaco,2.0,IMG_0438.JPG,2022-02-19,14:04,Muestreo ct sauce/CT S 2022/S15/1/IMG_0438.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0438.JPG,3.0,
1992,1989,Sauce,2022,S15,guanaco,1.0,IMG_0447.JPG,2022-02-19,14:04,Muestreo ct sauce/CT S 2022/S15/1/IMG_0447.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0447.JPG,3.0,
1993,1990,Sauce,2022,S15,guanaco,5.0,IMG_0450.JPG,2022-02-19,14:04,Muestreo ct sauce/CT S 2022/S15/1/IMG_0450.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0450.JPG,2.0,
1994,1991,Sauce,2022,S15,guanaco,1.0,IMG_0452.JPG,2022-02-19,14:04,Muestreo ct sauce/CT S 2022/S15/1/IMG_0452.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0452.JPG,3.0,
1995,1992,Sauce,2022,S15,guanaco,4.0,IMG_0460.JPG,2022-02-19,14:05,Muestreo ct sauce/CT S 2022/S15/1/IMG_0460.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0460.JPG,9.0,
1996,1993,Sauce,2022,S15,guanaco,1.0,IMG_0466.JPG,2022-02-19,14:05,Muestreo ct sauce/CT S 2022/S15/1/IMG_0466.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0466.JPG,4.0,
1997,1994,Sauce,2022,S15,guanaco,1.0,IMG_0470.JPG,2022-02-19,14:05,Muestreo ct sauce/CT S 2022/S15/1/IMG_0470.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0470.JPG,3.0,
1998,1995,Sauce,2022,S15,guanaco,2.0,IMG_0505.JPG,2022-02-19,14:09,Muestreo ct sauce/CT S 2022/S15/1/IMG_0505.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0505.JPG,2.0,
1999,1996,Sauce,2022,S15,guanaco,1.0,IMG_0508.JPG,2022-02-19,14:09,Muestreo ct sauce/CT S 2022/S15/1/IMG_0508.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0508.JPG,3.0,
2000,1997,Sauce,2022,S15,guanaco,2.0,IMG_0510.JPG,2022-02-19,14:09,Muestreo ct sauce/CT S 2022/S15/1/IMG_0510.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0510.JPG,3.0,
2001,1998,Sauce,2022,S15,guanaco,1.0,IMG_0512.JPG,2022-02-19,14:09,Muestreo ct sauce/CT S 2022/S15/1/IMG_0512.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2022/S15/1/IMG_0512.JPG,3.0,
