,Unnamed: 0,Sitio,Año,Camara,Especie,Cantidad,Nombre,Fecha,Hora,Ruta,existe,Rota,esta,Categoria
2030,2030,Sauce,2022,S15,guanaco,3.0,2-S15- (446).JPG,2022-02-26,14:19,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (446).JPG,True,False,True,Mamifero Herbivoro
2031,2031,Sauce,2022,S15,guanaco,1.0,2-S15- (451).JPG,2022-02-26,14:19,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (451).JPG,True,False,True,Mamifero Herbivoro
2032,2032,Sauce,2022,S15,guanaco,2.0,2-S15- (471).JPG,2022-02-26,14:20,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (471).JPG,True,False,True,Mamifero Herbivoro
2033,2033,Sauce,2022,S15,guanaco,1.0,2-S15- (481).JPG,2022-02-26,14:25,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (481).JPG,True,False,True,Mamifero Herbivoro
2034,2034,Sauce,2022,S15,guanaco,1.0,2-S15- (491).JPG,2022-02-26,14:25,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (491).JPG,True,False,True,Mamifero Herbivoro
2035,2035,Sauce,2022,S15,guanaco,1.0,2-S15- (494).JPG,2022-02-26,14:25,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (494).JPG,True,False,True,Mamifero Herbivoro
2036,2036,Sauce,2022,S15,guanaco,1.0,2-S15- (498).JPG,2022-02-26,14:27,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (498).JPG,True,False,True,Mamifero Herbivoro
2037,2037,Sauce,2022,S15,guanaco,1.0,2-S15- (516).JPG,2022-02-26,14:27,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (516).JPG,True,False,True,Mamifero Herbivoro
2038,2038,Sauce,2022,S15,guanaco,2.0,2-S15- (532).JPG,2022-02-26,14:28,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (532).JPG,True,False,True,Mamifero Herbivoro
2039,2039,Sauce,2022,S15,guanaco,1.0,2-S15- (546).JPG,2022-02-26,14:29,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (546).JPG,True,False,True,Mamifero Herbivoro
2040,2040,Sauce,2022,S15,guanaco,1.0,2-S15- (549).JPG,2022-02-26,14:29,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (549).JPG,True,False,True,Mamifero Herbivoro
2041,2041,Sauce,2022,S15,guanaco,1.0,2-S15- (557).JPG,2022-02-26,14:30,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (557).JPG,True,False,True,Mamifero Herbivoro
2042,2042,Sauce,2022,S15,guanaco,1.0,2-S15- (571).JPG,2022-02-26,14:32,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (571).JPG,True,False,True,Mamifero Herbivoro
2043,2043,Sauce,2022,S15,guanaco,2.0,2-S15- (577).JPG,2022-02-26,14:38,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (577).JPG,True,False,True,Mamifero Herbivoro
2044,2044,Sauce,2022,S15,guanaco,1.0,2-S15- (580).JPG,2022-02-26,14:38,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (580).JPG,True,False,True,Mamifero Herbivoro
2045,2045,Sauce,2022,S15,guanaco,1.0,2-S15- (582).JPG,2022-02-26,14:39,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (582).JPG,True,False,True,Mamifero Herbivoro
2046,2046,Sauce,2022,S15,guanaco,1.0,2-S15- (611).JPG,2022-02-26,14:39,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (611).JPG,True,False,True,Mamifero Herbivoro
2047,2047,Sauce,2022,S15,guanaco,1.0,2-S15- (620).JPG,2022-02-26,14:39,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (620).JPG,True,False,True,Mamifero Herbivoro
2048,2048,Sauce,2022,S15,guanaco,1.0,2-S15- (638).JPG,2022-02-26,14:40,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (638).JPG,True,False,True,Mamifero Herbivoro
2049,2049,Sauce,2022,S15,guanaco,1.0,2-S15- (646).JPG,2022-02-26,14:40,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (646).JPG,True,False,True,Mamifero Herbivoro
2050,2050,Sauce,2022,S15,guanaco,1.0,2-S15- (652).JPG,2022-02-26,14:40,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (652).JPG,True,False,True,Mamifero Herbivoro
2051,2051,Sauce,2022,S15,guanaco,1.0,2-S15- (661).JPG,2022-02-26,14:40,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (661).JPG,True,False,True,Mamifero Herbivoro
2052,2052,Sauce,2022,S15,guanaco,1.0,2-S15- (666).JPG,2022-02-26,14:41,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (666).JPG,True,False,True,Mamifero Herbivoro
2053,2053,Sauce,2022,S15,guanaco,1.0,2-S15- (677).JPG,2022-02-26,14:41,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (677).JPG,True,False,True,Mamifero Herbivoro
2054,2054,Sauce,2022,S15,guanaco,1.0,2-S15- (687).JPG,2022-02-26,14:49,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (687).JPG,True,False,True,Mamifero Herbivoro
2055,2055,Sauce,2022,S15,guanaco,1.0,2-S15- (692).JPG,2022-02-26,14:50,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (692).JPG,True,False,True,Mamifero Herbivoro
2056,2056,Sauce,2022,S15,guanaco,1.0,2-S15- (702).JPG,2022-02-26,14:50,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (702).JPG,True,False,True,Mamifero Herbivoro
2057,2057,Sauce,2022,S15,guanaco,1.0,2-S15- (711).JPG,2022-02-26,14:50,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (711).JPG,True,False,True,Mamifero Herbivoro
2058,2058,Sauce,2022,S15,guanaco,1.0,2-S15- (717).JPG,2022-02-26,14:50,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (717).JPG,True,False,True,Mamifero Herbivoro
2059,2059,Sauce,2022,S15,guanaco,1.0,2-S15- (720).JPG,2022-02-26,14:50,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (720).JPG,True,False,True,Mamifero Herbivoro
2060,2060,Sauce,2022,S15,guanaco,2.0,2-S15- (721).JPG,2022-02-26,14:50,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (721).JPG,True,False,True,Mamifero Herbivoro
2061,2061,Sauce,2022,S15,guanaco,1.0,2-S15- (723).JPG,2022-02-26,14:50,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (723).JPG,True,False,True,Mamifero Herbivoro
2062,2062,Sauce,2022,S15,guanaco,1.0,2-S15- (747).JPG,2022-02-26,14:52,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (747).JPG,True,False,True,Mamifero Herbivoro
2063,2063,Sauce,2022,S15,guanaco,1.0,2-S15- (751).JPG,2022-02-26,14:53,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (751).JPG,True,False,True,Mamifero Herbivoro
2064,2064,Sauce,2022,S15,guanaco,1.0,2-S15- (758).JPG,2022-02-26,14:53,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (758).JPG,True,False,True,Mamifero Herbivoro
2065,2065,Sauce,2022,S15,guanaco,1.0,2-S15- (772).JPG,2022-02-26,14:55,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (772).JPG,True,False,True,Mamifero Herbivoro
2066,2066,Sauce,2022,S15,gato montes,1.0,2-S15- (1139).JPG,2022-03-01,21:55,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (1139).JPG,True,False,True,Mamifero Carnivoro
2067,2067,Sauce,2022,S15,guanaco,1.0,2-S15- (1143).JPG,2022-03-04,09:55,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (1143).JPG,True,False,True,Mamifero Herbivoro
2068,2068,Sauce,2022,S15,guanaco,1.0,2-S15- (1146).JPG,2022-03-04,09:55,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (1146).JPG,True,False,True,Mamifero Herbivoro
2069,2069,Sauce,2022,S15,guanaco,1.0,2-S15- (1151).JPG,2022-03-04,09:55,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (1151).JPG,True,False,True,Mamifero Herbivoro
2070,2070,Sauce,2022,S15,guanaco,1.0,2-S15- (1155).JPG,2022-03-04,09:55,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (1155).JPG,True,False,True,Mamifero Herbivoro
2071,2071,Sauce,2022,S15,guanaco,1.0,2-S15- (1175).JPG,2022-03-04,09:56,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (1175).JPG,True,False,True,Mamifero Herbivoro
2072,2072,Sauce,2022,S15,guanaco,1.0,2-S15- (1179).JPG,2022-03-04,09:56,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (1179).JPG,True,False,True,Mamifero Herbivoro
2073,2073,Sauce,2022,S15,guanaco,3.0,2-S15- (1191).JPG,2022-03-04,10:08,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (1191).JPG,True,False,True,Mamifero Herbivoro
2074,2074,Sauce,2022,S15,guanaco,1.0,2-S15- (1192).JPG,2022-03-04,10:08,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (1192).JPG,True,False,True,Mamifero Herbivoro
2075,2075,Sauce,2022,S15,guanaco,2.0,2-S15- (1247).JPG,2022-03-04,12:31,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (1247).JPG,True,False,True,Mamifero Herbivoro
2076,2076,Sauce,2022,S15,guanaco,2.0,2-S15- (1251).JPG,2022-03-04,12:32,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (1251).JPG,True,False,True,Mamifero Herbivoro
2077,2077,Sauce,2022,S15,guanaco,1.0,2-S15- (1266).JPG,2022-03-04,12:32,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (1266).JPG,True,False,True,Mamifero Herbivoro
2078,2078,Sauce,2022,S15,guanaco,1.0,2-S15- (1276).JPG,2022-03-04,12:32,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (1276).JPG,True,False,True,Mamifero Herbivoro
2079,2079,Sauce,2022,S15,guanaco,1.0,2-S15- (1327).JPG,2022-03-07,15:04,Muestreo ct sauce/CT S 2022/S15/2/2-S15- (1327).JPG,True,False,True,Mamifero Herbivoro
2080,2080,Sauce,2022,S15,choique,2.0,SAUCE 2022 15 (6).JPG,2022-03-08,17:03,Muestreo ct sauce/CT S 2022/S15/IMG_0006.JPG,True,False,True,Ave
2081,2081,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (151).JPG,2022-03-10,09:00,Muestreo ct sauce/CT S 2022/S15/IMG_0151.JPG,True,False,True,Mamifero Herbivoro
2082,2082,Sauce,2022,S15,guanaco,9.0,SAUCE 2022 15 (161).JPG,2022-03-10,09:24,Muestreo ct sauce/CT S 2022/S15/IMG_0161.JPG,True,False,True,Mamifero Herbivoro
2083,2083,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (162).JPG,2022-03-10,09:24,Muestreo ct sauce/CT S 2022/S15/IMG_0162.JPG,True,False,True,Mamifero Herbivoro
2084,2084,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (298).JPG,2022-03-11,09:44,Muestreo ct sauce/CT S 2022/S15/IMG_0298.JPG,True,False,True,Mamifero Herbivoro
2085,2085,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (300).JPG,2022-03-11,09:44,Muestreo ct sauce/CT S 2022/S15/IMG_0300.JPG,True,False,True,Mamifero Herbivoro
2086,2086,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (307).JPG,2022-03-11,09:45,Muestreo ct sauce/CT S 2022/S15/IMG_0307.JPG,True,False,True,Mamifero Herbivoro
2087,2087,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (308).JPG,2022-03-11,09:45,Muestreo ct sauce/CT S 2022/S15/IMG_0308.JPG,True,False,True,Mamifero Herbivoro
2088,2088,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (310).JPG,2022-03-11,09:45,Muestreo ct sauce/CT S 2022/S15/IMG_0310.JPG,True,False,True,Mamifero Herbivoro
2089,2089,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (315).JPG,2022-03-11,09:45,Muestreo ct sauce/CT S 2022/S15/IMG_0315.JPG,True,False,True,Mamifero Herbivoro
2090,2090,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (317).JPG,2022-03-11,09:45,Muestreo ct sauce/CT S 2022/S15/IMG_0317.JPG,True,False,True,Mamifero Herbivoro
2091,2091,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (321).JPG,2022-03-11,09:45,Muestreo ct sauce/CT S 2022/S15/IMG_0321.JPG,True,False,True,Mamifero Herbivoro
2092,2092,Sauce,2022,S15,guanaco,2.0,SAUCE 2022 15 (328).JPG,2022-03-11,09:45,Muestreo ct sauce/CT S 2022/S15/IMG_0328.JPG,True,False,True,Mamifero Herbivoro
2093,2093,Sauce,2022,S15,guanaco,3.0,SAUCE 2022 15 (335).JPG,2022-03-11,09:45,Muestreo ct sauce/CT S 2022/S15/IMG_0335.JPG,True,False,True,Mamifero Herbivoro
2094,2094,Sauce,2022,S15,guanaco,2.0,SAUCE 2022 15 (341).JPG,2022-03-11,09:45,Muestreo ct sauce/CT S 2022/S15/IMG_0341.JPG,True,False,True,Mamifero Herbivoro
2095,2095,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (346).JPG,2022-03-11,09:45,Muestreo ct sauce/CT S 2022/S15/IMG_0346.JPG,True,False,True,Mamifero Herbivoro
2096,2096,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (351).JPG,2022-03-11,09:45,Muestreo ct sauce/CT S 2022/S15/IMG_0351.JPG,True,False,True,Mamifero Herbivoro
2097,2097,Sauce,2022,S15,guanaco,2.0,SAUCE 2022 15 (356).JPG,2022-03-11,09:45,Muestreo ct sauce/CT S 2022/S15/IMG_0356.JPG,True,False,True,Mamifero Herbivoro
2098,2098,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (359).JPG,2022-03-11,09:45,Muestreo ct sauce/CT S 2022/S15/IMG_0359.JPG,True,False,True,Mamifero Herbivoro
2099,2099,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (373).JPG,2022-03-11,09:45,Muestreo ct sauce/CT S 2022/S15/IMG_0373.JPG,True,False,True,Mamifero Herbivoro
2100,2100,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (426).JPG,2022-03-12,12:37,Muestreo ct sauce/CT S 2022/S15/IMG_0426.JPG,True,False,True,Mamifero Herbivoro
2101,2101,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (441).JPG,2022-03-12,12:41,Muestreo ct sauce/CT S 2022/S15/IMG_0441.JPG,True,False,True,Mamifero Herbivoro
2102,2102,Sauce,2022,S15,guanaco,10.0,SAUCE 2022 15 (451).JPG,2022-03-12,13:49,Muestreo ct sauce/CT S 2022/S15/IMG_0451.JPG,True,False,True,Mamifero Herbivoro
2103,2103,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (455).JPG,2022-03-12,13:49,Muestreo ct sauce/CT S 2022/S15/IMG_0455.JPG,True,False,True,Mamifero Herbivoro
2104,2104,Sauce,2022,S15,guanaco,2.0,SAUCE 2022 15 (456).JPG,2022-03-12,13:49,Muestreo ct sauce/CT S 2022/S15/IMG_0456.JPG,True,False,True,Mamifero Herbivoro
2105,2105,Sauce,2022,S15,guanaco,2.0,SAUCE 2022 15 (461).JPG,2022-03-12,13:49,Muestreo ct sauce/CT S 2022/S15/IMG_0461.JPG,True,False,True,Mamifero Herbivoro
2106,2106,Sauce,2022,S15,guanaco,2.0,SAUCE 2022 15 (462).JPG,2022-03-12,13:49,Muestreo ct sauce/CT S 2022/S15/IMG_0462.JPG,True,False,True,Mamifero Herbivoro
2107,2107,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (466).JPG,2022-03-12,13:49,Muestreo ct sauce/CT S 2022/S15/IMG_0466.JPG,True,False,True,Mamifero Herbivoro
2108,2108,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (1166).JPG,2022-03-13,16:29,Muestreo ct sauce/CT S 2022/S15/IMG_1166.JPG,True,False,True,Mamifero Herbivoro
2109,2109,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (1167).JPG,2022-03-13,16:29,Muestreo ct sauce/CT S 2022/S15/IMG_1167.JPG,True,False,True,Mamifero Herbivoro
2110,2110,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (1170).JPG,2022-03-13,16:29,Muestreo ct sauce/CT S 2022/S15/IMG_1170.JPG,True,False,True,Mamifero Herbivoro
2111,2111,Sauce,2022,S15,guanaco,2.0,SAUCE 2022 15 (1171).JPG,2022-03-13,16:29,Muestreo ct sauce/CT S 2022/S15/IMG_1171.JPG,True,False,True,Mamifero Herbivoro
2112,2112,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (1176).JPG,2022-03-13,16:30,Muestreo ct sauce/CT S 2022/S15/IMG_1176.JPG,True,False,True,Mamifero Herbivoro
2113,2113,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (1181).JPG,2022-03-13,16:30,Muestreo ct sauce/CT S 2022/S15/IMG_1181.JPG,True,False,True,Mamifero Herbivoro
2114,2114,Sauce,2022,S15,guanaco,2.0,SAUCE 2022 15 (1186).JPG,2022-03-13,16:36,Muestreo ct sauce/CT S 2022/S15/IMG_1186.JPG,True,False,True,Mamifero Herbivoro
2115,2115,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (1191).JPG,2022-03-13,16:36,Muestreo ct sauce/CT S 2022/S15/IMG_1191.JPG,True,False,True,Mamifero Herbivoro
2116,2116,Sauce,2022,S15,guanaco,2.0,SAUCE 2022 15 (1209).JPG,2022-03-13,16:39,Muestreo ct sauce/CT S 2022/S15/IMG_1209.JPG,True,False,True,Mamifero Herbivoro
2117,2117,Sauce,2022,S15,guanaco,7.0,SAUCE 2022 15 (1211).JPG,2022-03-13,16:41,Muestreo ct sauce/CT S 2022/S15/IMG_1211.JPG,True,False,True,Mamifero Herbivoro
2118,2118,Sauce,2022,S15,guanaco,2.0,SAUCE 2022 15 (1219).JPG,2022-03-13,16:42,Muestreo ct sauce/CT S 2022/S15/IMG_1219.JPG,True,False,True,Mamifero Herbivoro
2119,2119,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (1231).JPG,2022-03-13,16:43,Muestreo ct sauce/CT S 2022/S15/IMG_1231.JPG,True,False,True,Mamifero Herbivoro
2120,2120,Sauce,2022,S15,choique,1.0,SAUCE 2022 15 (1246).JPG,2022-03-13,17:21,Muestreo ct sauce/CT S 2022/S15/IMG_1246.JPG,True,False,True,Ave
2121,2121,Sauce,2022,S15,choique,4.0,SAUCE 2022 15 (1266).JPG,2022-03-14,12:16,Muestreo ct sauce/CT S 2022/S15/IMG_1266.JPG,True,False,True,Ave
2122,2122,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (1551).JPG,2022-03-14,15:33,Muestreo ct sauce/CT S 2022/S15/IMG_1551.JPG,True,False,True,Mamifero Herbivoro
2123,2123,Sauce,2022,S15,choique,3.0,SAUCE 2022 15 (1592).JPG,2022-03-15,13:44,Muestreo ct sauce/CT S 2022/S15/IMG_1592.JPG,True,False,True,Ave
2124,2124,Sauce,2022,S15,choique,1.0,SAUCE 2022 15 (1601).JPG,2022-03-15,13:45,Muestreo ct sauce/CT S 2022/S15/IMG_1601.JPG,True,False,True,Ave
2125,2125,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (1636).JPG,2022-03-15,14:08,Muestreo ct sauce/CT S 2022/S15/IMG_1636.JPG,True,False,True,Mamifero Herbivoro
2126,2126,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (1641).JPG,2022-03-15,14:08,Muestreo ct sauce/CT S 2022/S15/IMG_1641.JPG,True,False,True,Mamifero Herbivoro
2127,2127,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (1650).JPG,2022-03-15,14:09,Muestreo ct sauce/CT S 2022/S15/IMG_1650.JPG,True,False,True,Mamifero Herbivoro
2128,2128,Sauce,2022,S15,guanaco,1.0,SAUCE 2022 15 (1652).JPG,2022-03-15,14:09,Muestreo ct sauce/CT S 2022/S15/IMG_1652.JPG,True,False,True,Mamifero Herbivoro
2129,2129,Sauce,2022,S15,ave s/i,1.0,SAUCE 2022 15 (1692).JPG,2022-03-15,15:18,Muestreo ct sauce/CT S 2022/S15/IMG_1692.JPG,True,False,True,Ave
2130,2130,Sauce,2022,S16,oveja,1.0,SAUCE 2022 16 (503).JPG,2022-02-18,19:17,,False,False,False,Mamifero Herbivoro
2131,2131,Sauce,2022,S16,oveja,1.0,SAUCE 2022 16 (506).JPG,2022-02-18,19:17,,False,False,False,Mamifero Herbivoro
2132,2132,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (536).JPG,2022-02-22,13:56,,False,False,False,Mamifero Herbivoro
2133,2133,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (541).JPG,2022-02-22,13:57,,False,False,False,Mamifero Herbivoro
2134,2134,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (551).JPG,2022-02-22,14:00,,False,False,False,Mamifero Herbivoro
2135,2135,Sauce,2022,S16,guanaco,3.0,SAUCE 2022 16 (556).JPG,2022-02-22,14:00,,False,False,False,Mamifero Herbivoro
2136,2136,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (11).JPG,2022-02-25,14:27,,False,False,False,Mamifero Herbivoro
2137,2137,Sauce,2022,S16,zorro gris,1.0,SAUCE 2022 16 (16).JPG,2022-02-26,00:29,,False,False,False,Mamifero Carnivoro
2138,2138,Sauce,2022,S16,guanaco,2.0,SAUCE 2022 16 (421).JPG,2022-03-05,11:50,,False,False,False,Mamifero Herbivoro
2139,2139,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (423).JPG,2022-03-05,11:50,,False,False,False,Mamifero Herbivoro
2140,2140,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (435).JPG,2022-03-05,11:51,,False,False,False,Mamifero Herbivoro
2141,2141,Sauce,2022,S16,guanaco,2.0,SAUCE 2022 16 (437).JPG,2022-03-05,11:51,,False,False,False,Mamifero Herbivoro
2142,2142,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (444).JPG,2022-03-05,11:51,,False,False,False,Mamifero Herbivoro
2143,2143,Sauce,2022,S16,zorro gris,1.0,SAUCE 2022 16 (461).JPG,2022-03-07,03:04,,False,False,False,Mamifero Carnivoro
2144,2144,Sauce,2022,S16,zorro gris,1.0,SAUCE 2022 16 (471).JPG,2022-03-07,03:04,,False,False,False,Mamifero Carnivoro
2145,2145,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (36).JPG,2022-03-09,08:21,,False,False,False,Mamifero Herbivoro
2146,2146,Sauce,2022,S16,ave s/i,1.0,SAUCE 2022 16 (39).JPG,2022-03-09,08:21,,False,False,False,Ave
2147,2147,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (45).JPG,2022-03-09,14:05,,False,False,False,Mamifero Herbivoro
2148,2148,Sauce,2022,S16,guanaco,2.0,SAUCE 2022 16 (46).JPG,2022-03-09,14:05,,False,False,False,Mamifero Herbivoro
2149,2149,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (47).JPG,2022-03-09,14:05,,False,False,False,Mamifero Herbivoro
2150,2150,Sauce,2022,S16,guanaco,3.0,SAUCE 2022 16 (54).JPG,2022-03-09,14:05,,False,False,False,Mamifero Herbivoro
2151,2151,Sauce,2022,S16,guanaco,3.0,SAUCE 2022 16 (55).JPG,2022-03-09,14:05,,False,False,False,Mamifero Herbivoro
2152,2152,Sauce,2022,S16,guanaco,3.0,SAUCE 2022 16 (58).JPG,2022-03-09,14:06,,False,False,False,Mamifero Herbivoro
2153,2153,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (60).JPG,2022-03-09,14:06,,False,False,False,Mamifero Herbivoro
2154,2154,Sauce,2022,S16,guanaco,2.0,SAUCE 2022 16 (145).JPG,2022-03-09,16:45,,False,False,False,Mamifero Herbivoro
2155,2155,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (148).JPG,2022-03-09,16:46,,False,False,False,Mamifero Herbivoro
2156,2156,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (149).JPG,2022-03-09,16:46,,False,False,False,Mamifero Herbivoro
2157,2157,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (150).JPG,2022-03-09,16:46,,False,False,False,Mamifero Herbivoro
2158,2158,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (151).JPG,2022-03-09,16:46,,False,False,False,Mamifero Herbivoro
2159,2159,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (154).JPG,2022-03-09,16:46,,False,False,False,Mamifero Herbivoro
2160,2160,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (156).JPG,2022-03-09,16:46,,False,False,False,Mamifero Herbivoro
2161,2161,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (161).JPG,2022-03-09,16:46,,False,False,False,Mamifero Herbivoro
2162,2162,Sauce,2022,S16,zorro gris,1.0,SAUCE 2022 16 (173).JPG,2022-03-10,04:34,,False,False,False,Mamifero Carnivoro
2163,2163,Sauce,2022,S16,zorro gris,1.0,SAUCE 2022 16 (176).JPG,2022-03-10,10:01,,False,False,False,Mamifero Carnivoro
2164,2164,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (181).JPG,2022-03-10,12:44,,False,False,False,Mamifero Herbivoro
2165,2165,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (186).JPG,2022-03-11,14:27,,False,False,False,Mamifero Herbivoro
2166,2166,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (196).JPG,2022-03-13,18:27,,False,False,False,Mamifero Herbivoro
2167,2167,Sauce,2022,S16,oveja,1.0,SAUCE 2022 16 (206).JPG,2022-03-14,09:49,,False,False,False,Mamifero Herbivoro
2168,2168,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (206).JPG,2022-03-14,09:49,,False,False,False,Mamifero Herbivoro
2169,2169,Sauce,2022,S16,oveja,1.0,SAUCE 2022 16 (207).JPG,2022-03-14,09:49,,False,False,False,Mamifero Herbivoro
2170,2170,Sauce,2022,S16,ave s/i,1.0,SAUCE 2022 16 (207).JPG,2022-03-14,09:49,,False,False,False,Ave
2171,2171,Sauce,2022,S16,oveja,2.0,SAUCE 2022 16 (208).JPG,2022-03-14,09:49,,False,False,False,Mamifero Herbivoro
2172,2172,Sauce,2022,S16,guanaco,1.0,SAUCE 2022 16 (209).JPG,2022-03-14,09:49,,False,False,False,Mamifero Herbivoro
2173,2173,Sauce,2022,S16,guanaco,5.0,SAUCE 2022 16 (226).JPG,2022-03-14,09:59,,False,False,False,Mamifero Herbivoro
2174,2174,Sauce,2022,S16,guanaco,2.0,SAUCE 2022 16 (227).JPG,2022-03-14,09:59,,False,False,False,Mamifero Herbivoro
2175,2175,Sauce,2022,S16,guanaco,2.0,SAUCE 2022 16 (228).JPG,2022-03-14,09:59,,False,False,False,Mamifero Herbivoro
2176,2176,Sauce,2022,S16,guanaco,2.0,SAUCE 2022 16 (231).JPG,2022-03-14,09:59,,False,False,False,Mamifero Herbivoro
2177,2177,Sauce,2022,S16,choique,3.0,SAUCE 2022 16 (341).JPG,2022-03-14,12:47,,False,False,False,Ave
