,Ruta,Sitio,Año,Camara,Extra,Archivo,Fecha,Hora,Animal_proba,Animal,Guanaco_proba,Guanaco,Especie,Cantidad_proba,Cantidad,Validar,Validado
1187,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (40).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (40).JPG,2023-03-03,18:00:39,1.0,1,0.8081351518630981,1.0,Guanaco,0.9712749123573303,1.0,False,0
5508,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (42).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (42).JPG,2023-03-03,18:00:39,1.0,1,0.9834144711494446,1.0,Guanaco,0.9777210354804993,1.0,False,0
2904,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (43).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (43).JPG,2023-03-03,18:00:40,1.0,1,0.9987047910690308,1.0,Guanaco,0.9780852794647217,1.0,False,0
2152,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (44).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (44).JPG,2023-03-03,18:00:41,1.0,1,0.9999532699584961,1.0,Guanaco,0.9540070295333862,1.0,False,0
6289,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (45).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (45).JPG,2023-03-03,18:00:41,1.0,1.0,0.9999483227729797,1.0,Guanaco,0.9601402282714844,1.0,False,0.0
258,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (46).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (46).JPG,2023-03-03,18:00:42,0.13069038093090057,0,,,,,,True,0
493,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (47).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (47).JPG,2023-03-03,18:00:43,1.0,1,0.9651086330413818,1.0,Guanaco,0.9169839024543762,1.0,False,0
6421,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (48).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (48).JPG,2023-03-03,18:00:43,0.003305160440504551,0.0,,,,,,False,0.0
3659,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (49).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (49).JPG,2023-03-03,18:00:44,1.0,1,0.9367749691009521,1.0,Guanaco,0.7479821443557739,1.0,False,0
2721,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (51).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (51).JPG,2023-03-03,18:00:45,1.0,1,0.769852876663208,1.0,Guanaco,0.6671909093856812,1.0,True,0
4761,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (50).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (50).JPG,2023-03-03,18:00:45,1.0,1,0.9164391160011292,1.0,Guanaco,0.7063025236129761,1.0,False,0
6413,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (52).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (52).JPG,2023-03-03,18:00:46,1.0,1.0,0.9597352743148804,1.0,Guanaco,0.5153543949127197,1.0,True,0.0
631,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (54).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (54).JPG,2023-03-03,18:00:47,1.0,1,0.9108482003211975,1.0,Guanaco,0.556606113910675,1.0,True,0
3445,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (53).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (53).JPG,2023-03-03,18:00:47,1.0,1,0.773101806640625,1.0,Guanaco,0.51317298412323,1.0,True,0
1603,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (57).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (57).JPG,2023-03-03,18:00:49,1.0,1,0.9948673844337463,1.0,Guanaco,0.548881471157074,1.0,True,0
2857,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (55).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (55).JPG,2023-03-03,18:00:49,1.0,1,0.9795019030570984,1.0,Guanaco,0.585628867149353,1.0,True,0
3823,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (56).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (56).JPG,2023-03-03,18:00:49,1.0,1,0.9923912882804871,1.0,Guanaco,0.5586486458778381,1.0,True,0
396,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (59).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (59).JPG,2023-03-03,18:00:51,1.0,1,0.9544364213943481,1.0,Guanaco,0.6494904160499573,1.0,True,0
852,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (60).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (60).JPG,2023-03-03,18:00:51,1.0,1,0.9925527572631836,1.0,Guanaco,0.6465333700180054,1.0,True,0
4970,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (58).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (58).JPG,2023-03-03,18:00:51,1.0,1,0.9673715233802795,1.0,Guanaco,0.6640822291374207,1.0,True,0
6264,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (62).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (62).JPG,2023-03-03,18:00:53,1.0,1.0,0.9836774468421936,1.0,Guanaco,0.5527293086051941,1.0,True,0.0
6351,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (61).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (61).JPG,2023-03-03,18:00:53,1.0,1.0,0.916280210018158,1.0,Guanaco,0.5268529057502747,1.0,True,0.0
1133,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (63).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (63).JPG,2023-03-03,18:00:54,1.0,1,0.9922605156898499,1.0,Guanaco,0.7723615169525146,1.0,False,0
1073,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (65).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (65).JPG,2023-03-03,18:00:55,1.0,1,0.014244657941162586,0.0,,,,True,0
3435,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (64).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (64).JPG,2023-03-03,18:00:55,1.0,1,0.011533883400261402,0.0,,,,True,0
5066,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (66).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (66).JPG,2023-03-03,18:00:56,1.0,1,0.015307548455893993,0.0,,,,True,0
138,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (69).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (69).JPG,2023-03-03,18:01:51,1.0,1,0.008214404806494713,0.0,,,,True,0
6326,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (68).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (68).JPG,2023-03-03,18:01:51,1.0,1.0,0.008852402679622173,0.0,,,,True,0.0
6335,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (67).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (67).JPG,2023-03-03,18:01:51,1.0,1.0,0.008834101259708405,0.0,,,,True,0.0
505,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (70).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (70).JPG,2023-03-03,18:02:01,1.0,1,0.027492273598909378,0.0,,,,True,0
4472,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (71).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (71).JPG,2023-03-03,18:02:01,1.0,1,0.04336962103843689,0.0,,,,True,0
5088,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (72).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (72).JPG,2023-03-03,18:02:01,1.0,1,0.03488911688327789,0.0,,,,True,0
31,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (73).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (73).JPG,2023-03-03,18:02:28,1.0,1,0.9978904724121094,1.0,Guanaco,0.9324564933776855,1.0,False,0
5283,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (75).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (75).JPG,2023-03-03,18:02:28,1.0,1,0.9998586177825928,1.0,Guanaco,0.8923174738883972,1.0,False,0
6029,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (74).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (74).JPG,2023-03-03,18:02:28,1.0,1.0,0.999959409236908,1.0,Guanaco,0.9397988319396973,1.0,False,0.0
1388,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (77).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (77).JPG,2023-03-03,18:02:33,1.0,1,0.1339491456747055,0.0,,,,True,0
587,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (76).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (76).JPG,2023-03-03,18:02:34,1.0,1,0.0018831545021384954,0.0,,,,True,0
5073,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (78).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (78).JPG,2023-03-03,18:02:34,1.0,1,0.05283893272280693,0.0,,,,True,0
2570,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (80).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (80).JPG,2023-03-03,18:02:57,1.0,1,0.9995893836021423,1.0,Guanaco,0.8811622262001038,1.0,False,0
3856,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (79).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (79).JPG,2023-03-03,18:02:57,1.0,1,0.9595289826393127,1.0,Guanaco,0.8244845867156982,1.0,False,0
5756,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (81).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (81).JPG,2023-03-03,18:02:57,1.0,1,0.16439279913902283,0.0,,,,True,0
1445,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (82).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (82).JPG,2023-03-03,18:03:00,2.661678377702259e-10,0,,,,,,False,0
2356,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (83).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (83).JPG,2023-03-03,18:03:00,1.7411013603085834e-11,0,,,,,,False,0
4102,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (84).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (84).JPG,2023-03-03,18:03:00,1.2509530737669916e-11,0,,,,,,False,0
402,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (85).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (85).JPG,2023-03-04,08:32:24,0.0,0,,,,,,False,0
1267,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (87).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (87).JPG,2023-03-04,08:32:25,0.0,0,,,,,,False,0
6279,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (86).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (86).JPG,2023-03-04,08:32:25,0.0,0.0,,,,,,False,0.0
4048,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (88).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (88).JPG,2023-03-04,13:01:20,2.2641062684832086e-31,0,,,,,,False,0
4191,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (89).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (89).JPG,2023-03-04,13:01:20,3.1203456541334665e-29,0,,,,,,False,0
6458,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (90).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (90).JPG,2023-03-04,13:01:21,8.34144658503415e-34,0.0,,,,,,False,0.0
1106,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (91).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (91).JPG,2023-03-04,13:01:42,2.4666488509820935e-34,0,,,,,,False,0
5661,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (92).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (92).JPG,2023-03-04,13:01:42,6.65557227808457e-30,0,,,,,,False,0
4242,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (93).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (93).JPG,2023-03-04,13:01:43,3.0877703586576604e-37,0,,,,,,False,0
536,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (95).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (95).JPG,2023-03-04,13:02:58,4.644910825976574e-34,0,,,,,,False,0
2231,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (94).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (94).JPG,2023-03-04,13:02:58,7.527414824284016e-36,0,,,,,,False,0
4418,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (96).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (96).JPG,2023-03-04,13:02:58,0.0,0,,,,,,False,0
722,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (97).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (97).JPG,2023-03-05,00:32:19,1.0,1,7.07287506340748e-10,0.0,,,,True,0
2167,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (99).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (99).JPG,2023-03-05,00:32:19,1.0,1,0.0041662463918328285,0.0,,,,True,0
6025,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (98).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (98).JPG,2023-03-05,00:32:19,1.0,1.0,1.5874376231295173e-06,0.0,,,,True,0.0
610,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (101).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (101).JPG,2023-03-05,00:32:22,6.77576263745544e-17,0,,,,,,False,0
3952,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (102).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (102).JPG,2023-03-05,00:32:22,3.8324190263194995e-19,0,,,,,,False,0
6251,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (100).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (100).JPG,2023-03-05,00:32:22,1.4776103306069085e-16,0.0,,,,,,False,0.0
803,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (104).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (104).JPG,2023-03-05,06:01:25,3.2652266307442446e-14,0,,,,,,False,0
1972,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (103).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (103).JPG,2023-03-05,06:01:25,1.930333115574001e-10,0,,,,,,False,0
2103,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (105).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (105).JPG,2023-03-05,06:01:25,1.8233893602360822e-14,0,,,,,,False,0
985,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (108).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (108).JPG,2023-03-05,12:34:12,1.1703779975544013e-28,0,,,,,,False,0
3686,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-b- (107).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-b- (107).JPG,2023-03-05,12:34:12,1.8792454213431989e-31,0,,,,,,False,0
